Year_Record|State_Code|Route_ID|Begin_Point|End_Point|Data_Item|Section_Length|Value_Numeric|Value_Text|Value_Date|Comments
2021|54|2572520001900|1.040|1.810|Pct_Peak_Single|0.770|0.162|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2572520001900|1.880|2.000|Pct_Peak_Single|0.120|0.162|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2572529001900|0.000|0.150|Pct_Peak_Single|0.150|0.190|||Est Pct_CU_Trucks; 
2021|54|26202500000NB|0.000|3.560|Pct_Peak_Single|3.560|0.917|||
2021|54|26202500000NB|3.560|4.010|Pct_Peak_Single|0.450|1.987|||Est Pct_MC; 
2021|54|26202500000NB|4.010|4.620|Pct_Peak_Single|0.610|1.987|||Est Pct_MC; 
2021|54|26202500000NB|4.650|7.100|Pct_Peak_Single|2.450|1.987|||Est Pct_MC; 
2021|54|26202500000NB|7.100|8.070|Pct_Peak_Single|0.970|1.987|||Est Pct_MC; 
2021|54|26202500000NB|8.070|9.790|Pct_Peak_Single|1.720|1.987|||Est Pct_MC; 
2021|54|26202500000NB|9.790|10.670|Pct_Peak_Single|0.880|1.550|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|26202500000NB|11.650|12.350|Pct_Peak_Single|0.700|1.550|||
2021|54|26202500000NB|12.470|13.370|Pct_Peak_Single|0.900|1.550|||
2021|54|26202500000NB|13.400|15.310|Pct_Peak_Single|1.910|1.775|||
2021|54|26202500000NB|23.890|24.640|Pct_Peak_Single|0.750|0.724|||
2021|54|26202500000NB|28.490|29.070|Pct_Peak_Single|0.580|0.590|||
2021|54|26202500000NB|29.070|29.710|Pct_Peak_Single|0.640|0.590|||
2021|54|26202500000NB|29.710|30.090|Pct_Peak_Single|0.380|0.480|||
2021|54|26202500000NB|30.090|30.920|Pct_Peak_Single|0.830|0.386|||
2021|54|26202500000NB|31.630|31.730|Pct_Peak_Single|0.100|0.839|||
2021|54|26202500000NB|36.470|36.690|Pct_Peak_Single|0.220|0.492|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|26202500000NB|38.920|39.200|Pct_Peak_Single|0.280|0.451|||
2021|54|2630002000000|10.220|11.920|Pct_Peak_Single|1.700|1.472|||
2021|54|2630002000000|13.460|13.890|Pct_Peak_Single|0.430|1.472|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2630002000000|17.940|18.080|Pct_Peak_Single|0.140|0.972|||
2021|54|2630002000000|18.240|18.760|Pct_Peak_Single|0.520|0.972|||
2021|54|2630002000000|19.530|19.800|Pct_Peak_Single|0.270|0.710|||
2021|54|2630002000300|0.000|0.430|Pct_Peak_Single|0.430|0.845|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2630086000000|0.200|0.510|Pct_Peak_Single|0.310|0.312|||
2021|54|2640001000000|0.000|0.440|Pct_Peak_Single|0.440|0.595|||
2021|54|2640001000000|0.490|0.600|Pct_Peak_Single|0.110|0.584|||
2021|54|2640001000000|0.600|1.209|Pct_Peak_Single|0.609|0.764|||
2021|54|2640003000000|0.000|1.310|Pct_Peak_Single|1.310|0.336|||
2021|54|2640010000000|0.000|0.423|Pct_Peak_Single|0.423|0.360|||Est Pct_CU_Trucks; 
2021|54|2640017000000|0.000|0.120|Pct_Peak_Single|0.120|0.548|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2640034000000|1.150|1.610|Pct_Peak_Single|0.460|0.234|||
2021|54|2640034000000|4.380|5.180|Pct_Peak_Single|0.800|0.505|||
2021|54|2640034000000|5.180|5.230|Pct_Peak_Single|0.050|0.505|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2640054000000|7.086|7.710|Pct_Peak_Single|0.624|0.929|||
2021|54|2640088120000|0.370|0.520|Pct_Peak_Single|0.150|0.334|||
2021|54|2675256001900|0.420|0.590|Pct_Peak_Single|0.170|0.210|||Est Pct_CU_Trucks; 
2021|54|27200350000NB|8.530|8.850|Pct_Peak_Single|0.320|0.678|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|9.644|10.370|Pct_Peak_Single|0.726|0.678|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|11.532|11.870|Pct_Peak_Single|0.338|0.678|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|16.410|16.600|Pct_Peak_Single|0.190|0.678|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|16.640|17.178|Pct_Peak_Single|0.538|0.678|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|17.178|17.280|Pct_Peak_Single|0.102|0.678|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|17.413|17.590|Pct_Peak_Single|0.177|0.386|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|17.850|17.980|Pct_Peak_Single|0.130|0.386|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|17.980|18.322|Pct_Peak_Single|0.342|0.386|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|18.350|18.460|Pct_Peak_Single|0.110|0.386|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|27200350000NB|18.460|18.740|Pct_Peak_Single|0.280|0.386|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2730002000000|1.390|3.150|Pct_Peak_Single|1.760|0.503|||
2021|54|2730002000000|13.720|15.930|Pct_Peak_Single|2.210|0.413|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2730002000000|15.930|18.050|Pct_Peak_Single|2.120|0.413|||
2021|54|2730002000000|18.910|19.890|Pct_Peak_Single|0.980|0.750|||
2021|54|2730002000000|20.070|20.360|Pct_Peak_Single|0.290|0.318|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2730002000000|20.570|20.720|Pct_Peak_Single|0.150|0.318|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2730002000000|20.720|20.880|Pct_Peak_Single|0.160|0.318|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2730002000000|21.000|21.290|Pct_Peak_Single|0.290|0.333|||
2021|54|2730002000000|21.290|22.200|Pct_Peak_Single|0.910|0.941|||
2021|54|2730002000000|24.160|24.790|Pct_Peak_Single|0.630|0.585|||
2021|54|2730002000000|29.270|35.980|Pct_Peak_Single|6.710|0.570|||
2021|54|2730062000000|19.720|20.330|Pct_Peak_Single|0.610|0.153|||
2021|54|2730062000000|20.330|20.530|Pct_Peak_Single|0.200|0.153|||
2021|54|2730062000000|20.550|21.940|Pct_Peak_Single|1.390|0.391|||
2021|54|2740001040000|1.647|1.650|Pct_Peak_Single|0.003|0.423|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2740035110000|0.000|0.370|Pct_Peak_Single|0.370|0.522|||
2021|54|2770100001900|5.610|5.810|Pct_Peak_Single|0.200|0.457|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2774501001900|0.000|0.150|Pct_Peak_Single|0.150|0.049|||Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2774502001900|0.000|0.170|Pct_Peak_Single|0.170|0.467|||Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2776503001900|0.000|0.230|Pct_Peak_Single|0.230|0.457|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2776504001900|0.000|0.140|Pct_Peak_Single|0.140|0.457|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|28100770000NB|0.690|2.560|Pct_Peak_Single|1.870|0.367|||
2021|54|28100770000NB|2.560|5.070|Pct_Peak_Single|2.510|0.277|||
2021|54|28100770000NB|5.070|5.120|Pct_Peak_Single|0.050|0.277|||
2021|54|28100770000NB|5.120|6.970|Pct_Peak_Single|1.850|0.384|||
2021|54|28100770000NB|6.970|8.189|Pct_Peak_Single|1.219|0.384|||
2021|54|28100770000NB|8.189|8.980|Pct_Peak_Single|0.791|0.425|||
2021|54|28100770016NB|8.980|9.190|Pct_Peak_Single|0.210|0.441|||
2021|54|28100770016NB|9.190|9.500|Pct_Peak_Single|0.310|0.441|||
2021|54|28100770016NB|9.500|9.790|Pct_Peak_Single|0.290|0.441|||
2021|54|28100770016NB|9.790|11.250|Pct_Peak_Single|1.460|0.441|||
2021|54|28100770016NB|11.440|12.160|Pct_Peak_Single|0.720|0.441|||
2021|54|28100770016NB|12.160|13.430|Pct_Peak_Single|1.270|0.441|||
2021|54|28100770016NB|13.740|14.006|Pct_Peak_Single|0.266|0.376|||
2021|54|28100770016NB|14.770|15.540|Pct_Peak_Single|0.770|0.376|||
2021|54|28100770016NB|20.090|27.170|Pct_Peak_Single|7.080|0.367|||
2021|54|28200190000NB|2.880|3.850|Pct_Peak_Single|0.970|0.625|||
2021|54|28200190000NB|3.850|3.870|Pct_Peak_Single|0.020|0.625|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|28200190000NB|5.340|6.010|Pct_Peak_Single|0.670|0.329|||
2021|54|28200190000NB|6.010|7.440|Pct_Peak_Single|1.430|0.329|||
2021|54|28200190000NB|10.760|11.700|Pct_Peak_Single|0.940|0.500|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|28200520000EB|0.000|0.580|Pct_Peak_Single|0.580|0.333|||
2021|54|28200520000EB|4.120|5.200|Pct_Peak_Single|1.080|0.882|||
2021|54|28200520000EB|6.960|7.760|Pct_Peak_Single|0.800|0.532|||
2021|54|28200520000EB|12.970|13.390|Pct_Peak_Single|0.420|0.220|||
2021|54|28200520000EB|13.440|13.670|Pct_Peak_Single|0.230|0.220|||
2021|54|28200520000EB|14.910|15.370|Pct_Peak_Single|0.460|0.220|||
2021|54|28200520004NB|0.000|0.220|Pct_Peak_Single|0.220|0.504|||Est Pct_Peak_Combination; 
2021|54|28204600000EB|0.029|1.060|Pct_Peak_Single|1.031|0.429|||
2021|54|28204600000EB|1.330|2.900|Pct_Peak_Single|1.570|0.429|||
2021|54|28204600000EB|2.900|3.090|Pct_Peak_Single|0.190|0.429|||
2021|54|28204600000EB|4.290|5.380|Pct_Peak_Single|1.090|0.718|||
2021|54|28204600000EB|13.480|14.720|Pct_Peak_Single|1.240|0.572|||
2021|54|28204600000EB|14.720|15.150|Pct_Peak_Single|0.430|0.331|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2830020000000|4.230|5.200|Pct_Peak_Single|0.970|0.419|||
2021|54|2830020000000|10.320|10.468|Pct_Peak_Single|0.148|0.450|||Est Pct_Peak_Combination; 
2021|54|2830020000000|10.468|11.400|Pct_Peak_Single|0.932|0.450|||
2021|54|2830020000000|12.050|12.780|Pct_Peak_Single|0.730|0.287|||Est Pct_Peak_Combination; 
2021|54|2830104000000|1.650|2.650|Pct_Peak_Single|1.000|0.435|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2830598000000|0.000|2.130|Pct_Peak_Single|2.130|0.945|||Est Pct_Peak_Combination; 
2021|54|2830598000000|2.400|2.590|Pct_Peak_Single|0.190|0.451|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2830598000000|2.590|2.980|Pct_Peak_Single|0.390|0.439|||
2021|54|2840007050000|0.000|0.300|Pct_Peak_Single|0.300|2.204|||Est Pct_Peak_Combination; Est Pct_Buses; 
2021|54|2840007050000|0.300|0.324|Pct_Peak_Single|0.024|2.204|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2840007050000|0.343|1.110|Pct_Peak_Single|0.767|1.399|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2840007050000|1.110|1.111|Pct_Peak_Single|0.001|1.202|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2840007050000|1.111|1.551|Pct_Peak_Single|0.440|1.202|||Est Pct_Peak_Combination; 
2021|54|2840007050000|1.551|1.830|Pct_Peak_Single|0.279|1.202|||Est Pct_Peak_Combination; 
2021|54|2840007050000|1.836|2.100|Pct_Peak_Single|0.264|0.888|||Est Pct_Peak_Combination; 
2021|54|2840011000000|0.080|0.580|Pct_Peak_Single|0.500|0.354|||Est Pct_Peak_Combination; 
2021|54|2840014000000|0.000|0.630|Pct_Peak_Single|0.630|0.373|||Est Pct_Peak_Combination; 
2021|54|2840016000000|1.700|2.500|Pct_Peak_Single|0.800|0.472|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2840016000000|2.500|2.614|Pct_Peak_Single|0.114|0.354|||Est Pct_Peak_Combination; 
2021|54|2840016010000|0.590|0.740|Pct_Peak_Single|0.150|0.457|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2840016100000|0.000|0.660|Pct_Peak_Single|0.660|0.611|||Est Pct_Peak_Combination; Est Pct_CU_Trucks; 
2021|54|2840019290000|2.540|3.320|Pct_Peak_Single|0.780|0.397|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2840021010000|0.000|0.890|Pct_Peak_Single|0.890|0.177|||
2021|54|2840024000000|0.000|0.300|Pct_Peak_Single|0.300|0.811|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2840024000000|0.300|2.789|Pct_Peak_Single|2.489|0.925|||Est Pct_Peak_Combination; 
2021|54|2840025000000|0.000|0.570|Pct_Peak_Single|0.570|0.190|||Est Pct_Peak_Combination; 
2021|54|2840025000000|0.570|1.530|Pct_Peak_Single|0.960|0.259|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2840027000000|0.000|1.570|Pct_Peak_Single|1.570|0.958|||
2021|54|2840027000000|2.120|2.590|Pct_Peak_Single|0.470|0.958|||
2021|54|2840052200000|0.001|0.820|Pct_Peak_Single|0.819|0.452|||
2021|54|2870502001900|0.000|1.010|Pct_Peak_Single|1.010|0.435|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2870502001900|1.010|1.360|Pct_Peak_Single|0.350|0.435|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2870502001900|1.360|1.600|Pct_Peak_Single|0.240|0.435|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2870502001900|1.600|1.780|Pct_Peak_Single|0.180|0.435|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2870502001900|1.780|1.910|Pct_Peak_Single|0.130|0.435|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2870504001900|0.000|0.369|Pct_Peak_Single|0.369|0.839|||Est Pct_Peak_Single; Est Pct_Peak_Combination; 
2021|54|2870504001900|0.369|0.470|Pct_Peak_Single|0.101|0.839|||Est Pct_Peak_Combination; Est Pct_CU_Trucks; 
2021|54|2870504001900|0.470|0.710|Pct_Peak_Single|0.240|0.839|||Est Pct_Peak_Combination; Est Pct_CU_Trucks; 
2021|54|2870507001900|0.000|0.655|Pct_Peak_Single|0.655|0.211|||Est Pct_Peak_Combination; 
2021|54|2870507001900|0.655|0.660|Pct_Peak_Single|0.005|0.211|||
2021|54|2870507001900|0.660|1.540|Pct_Peak_Single|0.880|0.354|||
2021|54|2870513001900|0.000|0.370|Pct_Peak_Single|0.370|0.753|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2870514001900|0.000|0.600|Pct_Peak_Single|0.600|0.241|||
2021|54|2870514001900|0.600|1.410|Pct_Peak_Single|0.810|0.167|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2870514001900|1.410|1.520|Pct_Peak_Single|0.110|0.186|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2870515001900|0.000|0.950|Pct_Peak_Single|0.950|0.106|||Est Pct_Peak_Combination; Est Pct_Buses; 
2021|54|2870516001900|0.000|0.410|Pct_Peak_Single|0.410|0.213|||Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2870517001900|0.190|0.380|Pct_Peak_Single|0.190|0.753|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2877013001900|0.420|0.520|Pct_Peak_Single|0.100|0.635|||Est Pct_Peak_Combination; 
2021|54|2877019001900|0.000|0.130|Pct_Peak_Single|0.130|0.260|||Est Pct_Peak_Combination; Est Pct_Buses; 
2021|54|29200500000EB|8.000|10.560|Pct_Peak_Single|2.560|1.033|||
2021|54|29202200000NB|12.610|13.260|Pct_Peak_Single|0.650|0.297|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|29202200000NB|13.780|13.960|Pct_Peak_Single|0.180|0.297|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2930028000000|7.690|9.220|Pct_Peak_Single|1.530|0.542|||
2021|54|2930028000000|11.868|11.930|Pct_Peak_Single|0.062|0.303|||
2021|54|2930028000000|11.930|12.860|Pct_Peak_Single|0.930|0.494|||
2021|54|2930028000000|12.860|13.545|Pct_Peak_Single|0.685|0.525|||
2021|54|2930028000100|0.000|0.540|Pct_Peak_Single|0.540|0.486|||
2021|54|2930028000100|0.540|1.030|Pct_Peak_Single|0.490|0.313|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2930028000100|1.030|2.050|Pct_Peak_Single|1.020|0.313|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2930028000100|2.050|2.310|Pct_Peak_Single|0.260|0.313|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2930028000100|2.420|2.630|Pct_Peak_Single|0.210|0.313|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2930028000100|2.630|2.970|Pct_Peak_Single|0.340|0.313|||
2021|54|2930046000000|15.380|16.590|Pct_Peak_Single|1.210|0.410|||Est Pct_CU_Trucks; 
2021|54|2930046000000|19.820|19.940|Pct_Peak_Single|0.120|0.462|||
2021|54|2930093000000|0.000|3.420|Pct_Peak_Single|3.420|0.851|||
2021|54|2930972000000|0.000|1.480|Pct_Peak_Single|1.480|0.304|||
2021|54|2930972000000|1.480|2.190|Pct_Peak_Single|0.710|0.304|||
2021|54|2940008000000|0.000|0.240|Pct_Peak_Single|0.240|1.306|||
2021|54|2940014000000|4.190|4.600|Pct_Peak_Single|0.410|0.219|||
2021|54|2940028010000|0.000|0.100|Pct_Peak_Single|0.100|0.321|||
2021|54|2940028010000|0.100|1.090|Pct_Peak_Single|0.990|0.321|||
2021|54|2940028010000|1.190|2.140|Pct_Peak_Single|0.950|0.321|||
2021|54|2940028010000|2.310|2.450|Pct_Peak_Single|0.140|0.321|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2940028010000|2.450|2.850|Pct_Peak_Single|0.400|0.321|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|2940046040000|4.532|4.930|Pct_Peak_Single|0.398|0.457|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2940220010000|0.110|1.090|Pct_Peak_Single|0.980|0.924|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|2940220020000|0.000|0.840|Pct_Peak_Single|0.840|0.274|||Est Pct_MC; 
2021|54|2974002001900|0.000|0.390|Pct_Peak_Single|0.390|0.056|||Est Pct_CU_Trucks; 
2021|54|30200520000EB|9.950|11.650|Pct_Peak_Single|1.700|0.672|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|30200520000EB|20.680|20.780|Pct_Peak_Single|0.100|0.561|||
2021|54|30200520000EB|20.780|20.910|Pct_Peak_Single|0.130|0.561|||
2021|54|30200520000EB|21.060|21.950|Pct_Peak_Single|0.890|0.141|||
2021|54|30200520000EB|21.970|22.280|Pct_Peak_Single|0.310|0.141|||
2021|54|30200520000EB|26.080|26.530|Pct_Peak_Single|0.450|0.136|||
2021|54|30200520000EB|43.290|44.740|Pct_Peak_Single|1.450|0.678|||
2021|54|30200520004NB|0.000|0.096|Pct_Peak_Single|0.096|0.757|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est K_Factor; Est Dir_Factor; Est Pct_MC; Est Pct_Car
2021|54|30200520004NB|0.096|0.390|Pct_Peak_Single|0.294|0.757|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|30201190000NB|11.730|12.310|Pct_Peak_Single|0.580|0.344|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|30201190000NB|12.310|12.800|Pct_Peak_Single|0.490|0.344|||
2021|54|30201190000NB|12.880|14.280|Pct_Peak_Single|1.400|0.437|||
2021|54|3030065000000|10.030|11.050|Pct_Peak_Single|1.020|0.732|||
2021|54|3030080000000|4.600|5.600|Pct_Peak_Single|1.000|1.195|||
2021|54|3030080000000|7.050|9.460|Pct_Peak_Single|2.410|1.195|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|3040065050000|5.740|7.120|Pct_Peak_Single|1.380|0.467|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|31100680000EB|0.000|0.320|Pct_Peak_Single|0.320|0.794|||
2021|54|31100680000EB|1.150|2.670|Pct_Peak_Single|1.520|0.367|||
2021|54|31100680000EB|2.670|4.130|Pct_Peak_Single|1.460|0.367|||
2021|54|31100680000EB|4.130|4.310|Pct_Peak_Single|0.180|0.355|||
2021|54|31100680000EB|4.310|4.560|Pct_Peak_Single|0.250|0.355|||
2021|54|31100680000EB|4.560|4.960|Pct_Peak_Single|0.400|0.917|||
2021|54|31100680000EB|4.960|5.790|Pct_Peak_Single|0.830|0.917|||
2021|54|31100680000EB|5.790|6.180|Pct_Peak_Single|0.390|0.917|||
2021|54|31100680000EB|6.180|6.770|Pct_Peak_Single|0.590|0.917|||
2021|54|31100680000EB|6.770|7.200|Pct_Peak_Single|0.430|0.504|||
2021|54|31100680000EB|7.200|7.540|Pct_Peak_Single|0.340|0.504|||
2021|54|31100680000EB|7.540|8.890|Pct_Peak_Single|1.350|0.504|||
2021|54|31100680000EB|8.890|9.400|Pct_Peak_Single|0.510|0.504|||
2021|54|31100680000EB|10.320|10.790|Pct_Peak_Single|0.470|0.593|||
